longitude;latitude;d_inter;annee_inter;type_inter;type_support;rue;code_commune;equipement_concerne
3.87193181386447;43.6966404687007;10/05/2012 00:00;2012;Fuite;Branchement;IMP DES BARQUES;34198;Branchement
3.87556577608386;43.562101523216;09/05/2012 00:00;2012;Fuite;Appareils et pièces;R DES THUYAS;34129;Appareils et pièces
3.90505988624738;43.5616241201086;04/05/2012 00:00;2012;Fuite;Branchement;R DE LA PETITE CAMARGUE;34129;Branchement
3.90512224917861;43.5616842966885;04/05/2012 00:00;2012;Fuite;Branchement;R DE LA PETITE CAMARGUE;34129;Branchement
3.90388562936863;43.5654510164286;02/05/2012 00:00;2012;Fuite;Branchement;R LA PEROUSE;34129;Branchement
3.90375556480682;43.5654769425445;02/05/2012 00:00;2012;Fuite;Branchement;R LA PEROUSE;34129;Branchement
3.90302353240069;43.5657204162459;23/04/2012 00:00;2012;Fuite;Branchement;R JACQUES CARTIER;34129;Branchement
3.88177275243684;43.5962221785684;20/04/2012 00:00;2012;Fuite;Branchement;R DE LA CAMARGUE D'OR;34198;Branchement
3.94032930147153;43.5660437488513;20/04/2012 00:00;2012;Fuite;Branchement;R DU CORAIL;34198;Branchement
3.95635200559924;43.5636133997416;18/04/2012 00:00;2012;Fuite;Branchement;R DE LA GUETTE;34198;Branchement
3.90995869365511;43.5744155658915;18/04/2012 00:00;2012;Fuite;Branchement;IMP DE LA SOURCE;34129;Branchement
3.90326548271243;43.562586351923;17/04/2012 00:00;2012;Fuite;Canalisation;AV FANFONNE GUILLERME;34129;Canalisation
3.90330128606894;43.5626535193592;17/04/2012 00:00;2012;Fuite;Canalisation;AV FANFONNE GUILLERME;34129;Canalisation
3.90326471657626;43.562586643853;17/04/2012 00:00;2012;Fuite;Canalisation;R DU GALOUBET;34129;Canalisation
3.90326356047139;43.5625720301406;17/04/2012 00:00;2012;Fuite;Canalisation;AV FANFONNE GUILLERME;34129;Canalisation
3.90326896021275;43.5625713928229;17/04/2012 00:00;2012;Fuite;Canalisation;R DU GALOUBET;34129;Canalisation
3.87438484783972;43.5634965264301;13/04/2012 00:00;2012;Fuite;Branchement;AV DE SEPTIMANIE;34129;Branchement
3.8334079240221;43.6194928688284;10/04/2012 00:00;2012;Fuite;Branchement;R DE LA GUETTE;34198;Branchement
3.90995869365511;43.5744155658915;10/04/2012 00:00;2012;Fuite;Branchement;IMP DE LA SOURCE;34129;Branchement
3.90292351494992;43.5658064255501;05/04/2012 00:00;2012;Fuite;Branchement;R JACQUES CARTIER;34129;Branchement
3.90333967019467;43.5625614350395;04/04/2012 00:00;2012;Fuite;Canalisation;R DU GALOUBET;34129;Canalisation
3.91260141516451;43.5707925843575;02/04/2012 00:00;2012;Fuite;Branchement;R DES HORTENSIAS;34129;Branchement
3.90903982200742;43.5699578725813;26/03/2012 00:00;2012;Fuite;Branchement;R DES LAVANDES;34129;Branchement
3.89375602807597;43.5616616350561;12/03/2012 00:00;2012;Fuite;Branchement;ALL SAINT-PIERRE;34129;Branchement
3.90598287899322;43.5755190095013;15/02/2012 00:00;2012;Fuite;Branchement;R TATTI;34129;Branchement
3.96964496025364;43.5549419227981;15/02/2012 00:00;2012;Fuite;Branchement;R DE L'ETANG DE L'OR;34198;Branchement
3.90881577324869;43.5692011360713;11/02/2012 00:00;2012;Fuite;Branchement;R DES MIMOSAS;34129;Branchement
3.90877092834538;43.5691578239482;11/02/2012 00:00;2012;Fuite;Branchement;R DES MIMOSAS;34129;Branchement
3.90906583772253;43.5699866810645;10/02/2012 00:00;2012;Fuite;Branchement;R DES LAVANDES;34129;Branchement
3.91118690275507;43.5777191752698;09/02/2012 00:00;2012;Fuite;;R DES VIGNES;34129;
3.90877317905805;43.5719973957521;09/02/2012 00:00;2012;Fuite;Branchement;R RICHARD WAGNER;34129;Branchement
3.90877317905805;43.5719973957521;06/02/2012 00:00;2012;Fuite;Branchement;R RICHARD WAGNER;34129;Branchement
3.90829116260829;43.5719182824668;06/02/2012 00:00;2012;Fuite;Branchement;R RICHARD WAGNER;34129;Branchement
3.91003812840633;43.5703282631302;06/02/2012 00:00;2012;Fuite;Branchement;R DES CYCLAMENS;34129;Branchement
3.90645224067524;43.5688336257716;03/02/2012 00:00;2012;Fuite;Branchement;R DES ROSES;34129;Branchement
3.94978394715901;43.5606857381091;02/02/2012 00:00;2012;Fuite;Branchement;AV DU GENERAL JUIN;34198;Branchement
3.90494216541693;43.5598662242145;01/02/2012 00:00;2012;Fuite;Appareils et pièces;R DE LA MANADE;34129;Appareils et pièces
3.90716109024495;43.5768817548238;31/01/2012 00:00;2012;Fuite;Canalisation;AV DE L'AGAU;34129;Canalisation
3.95254173897081;43.5631328328757;30/01/2012 00:00;2012;Fuite;Branchement;R GASTON BAZILLE;34198;Branchement
3.95598123849531;43.5652765039771;27/01/2012 00:00;2012;Fuite;Canalisation;R GEORGES BARNOYER;34198;Canalisation
3.94247519003221;43.5715858983579;27/01/2012 00:00;2012;Fuite;Appareils et pièces;R BIR HAKEIM;34198;Appareils et pièces
3.95056647231286;43.5656339106186;26/01/2012 00:00;2012;Fuite;Branchement;AV DE MONTPELLIER;34198;Branchement
3.95370837600801;43.5599104184211;26/01/2012 00:00;2012;Fuite;Branchement;R DES VENDANGES;34198;Branchement
3.94971008540879;43.5607125719399;25/01/2012 00:00;2012;Fuite;Branchement;AV DU GENERAL JUIN;34198;Branchement
3.94049661937187;43.5603821112631;24/01/2012 00:00;2012;Fuite;Appareils et pièces;RTE DE LATTES;34198;Appareils et pièces
3.94669250032646;43.5757988724241;24/01/2012 00:00;2012;Fuite;Canalisation;R LOUIS LEPINE;34198;Canalisation
3.94450152314519;43.5642443480158;23/01/2012 00:00;2012;Fuite;Branchement;R DU FER A CHEVAL;34198;Branchement
3.94181417751439;43.5649247098758;23/01/2012 00:00;2012;Fuite;Appareils et pièces;AV DES ADRETS;34198;Appareils et pièces
3.94026776645268;43.5659684343181;20/01/2012 00:00;2012;Fuite;Branchement;R DU CORAIL;34198;Branchement
3.93983427052387;43.5656574832941;19/01/2012 00:00;2012;Fuite;Branchement;R DU CORAIL;34198;Branchement
3.94451241668642;43.5644609844764;19/01/2012 00:00;2012;Fuite;Branchement;AV DES SABLES D'OR;34198;Branchement
3.95785743221457;43.5627922317024;16/01/2012 00:00;2012;Fuite;Canalisation;R DES SALINS;34198;Canalisation
3.96904567562055;43.5531702162762;16/01/2012 00:00;2012;Fuite;;R DU PORT;34198;
3.93969733753937;43.5655512047638;12/01/2012 00:00;2012;Fuite;Branchement;R DU CORAIL;34198;Branchement
3.87181037328955;43.5609369592961;12/01/2012 00:00;2012;Fuite;Canalisation;R SAINT-BAUDILE;34129;Canalisation
3.87657650702389;43.5622174365649;11/01/2012 00:00;2012;Fuite;Branchement;TRA DES SAVONNIERS;34129;Branchement
3.91202695931202;43.5770775710688;10/01/2012 00:00;2012;Fuite;Branchement;AV DE LA FONTVIN;34129;Branchement
3.90937916768196;43.5727870710444;09/01/2012 00:00;2012;Fuite;Branchement;R GEORGES BIZET;34129;Branchement
3.9017421734634;43.561720849485;09/01/2012 00:00;2012;Fuite;Branchement;R DES GARDIANS;34129;Branchement
3.94247506142788;43.571585720121;04/01/2012 00:00;2012;Fuite;Appareils et pièces;R BIR HAKEIM;34198;Appareils et pièces
3.96711162226064;43.5529649727441;04/01/2012 00:00;2012;Fuite;Appareils et pièces;R PORT DE CAREME;34198;Appareils et pièces
3.93479183014392;43.5765124990728;04/01/2012 00:00;2012;Fuite;Appareils et pièces;ALL DE L'EXPANSION;34198;Appareils et pièces
3.91283490985839;43.5749303117567;18/11/2011 00:00;2011;Fuite;Branchement;R DEBUSSY;34129;Branchement
3.91121379895341;43.5707095956426;17/08/2011 00:00;2011;Fuite;Branchement;R DES CAMELIAS;34129;Branchement
3.92272344771108;43.5869112074938;08/06/2011 00:00;2011;Fuite;Branchement;R CABERNET;34129;Branchement
3.87419068957756;43.5589702491543;06/06/2011 00:00;2011;Fuite;Branchement;R DES CYPRES;34129;Branchement
3.90162373834101;43.5700139696619;31/05/2011 00:00;2011;Fuite;Branchement;R DES JONQUILLES;34129;Branchement
3.91553388608703;43.5766575898669;26/05/2011 00:00;2011;Fuite;Branchement;AV GUSTAVE CHARPENTIER;34129;Branchement
3.9143555993954;43.5689181749362;19/05/2011 00:00;2011;Fuite;Branchement;R DES SORBIERS;34129;Branchement
3.90615130524363;43.5729217745497;10/02/2011 00:00;2011;Fuite;Branchement;R DE LA CONDAMINE;34129;Branchement
